"","District","Name","TEA","NCES","Charter","Student_Population","Subject","Score"
"7360",234903,"EDGEWOOD ISD","G","42","N","Econ_Dis","Reading","65"
"7361",234903,"EDGEWOOD ISD","G","42","N","Female","Math","53"
"7362",234903,"EDGEWOOD ISD","G","42","N","Female","Reading","71"
"7363",234903,"EDGEWOOD ISD","G","42","N","Male","Math","58"
"7364",234903,"EDGEWOOD ISD","G","42","N","Male","Reading","58"
"7365",234903,"EDGEWOOD ISD","G","42","N","At_Risk","Math","44"
"7366",234903,"EDGEWOOD ISD","G","42","N","At_Risk","Reading","56"
"7367",234903,"EDGEWOOD ISD","G","42","N","Special","Math","43"
"7368",234903,"EDGEWOOD ISD","G","42","N","Special","Reading","71"
"7369",234904,"GRAND SALINE ISD","G","32","N","All","Math","44"
"7370",234904,"GRAND SALINE ISD","G","32","N","All","Reading","36"
"7371",234904,"GRAND SALINE ISD","G","32","N","Econ_Dis","Math","40"
"7372",234904,"GRAND SALINE ISD","G","32","N","Econ_Dis","Reading","31"
"7373",234904,"GRAND SALINE ISD","G","32","N","Female","Math","47"
"7374",234904,"GRAND SALINE ISD","G","32","N","Female","Reading","36"
"7375",234904,"GRAND SALINE ISD","G","32","N","Male","Math","41"
"7376",234904,"GRAND SALINE ISD","G","32","N","Male","Reading","37"
"7377",234904,"GRAND SALINE ISD","G","32","N","At_Risk","Math","28"
"7378",234904,"GRAND SALINE ISD","G","32","N","At_Risk","Reading","14"
"7379",234904,"GRAND SALINE ISD","G","32","N","Special","Math","13"
"7380",234904,"GRAND SALINE ISD","G","32","N","Special","Reading","13"
"7381",234905,"MARTINS MILL ISD","H","42","N","All","Math","30"
"7382",234905,"MARTINS MILL ISD","H","42","N","All","Reading","49"
"7383",234905,"MARTINS MILL ISD","H","42","N","Econ_Dis","Math","21"
"7384",234905,"MARTINS MILL ISD","H","42","N","Econ_Dis","Reading","42"
"7385",234905,"MARTINS MILL ISD","H","42","N","Female","Math","24"
"7386",234905,"MARTINS MILL ISD","H","42","N","Female","Reading","41"
"7387",234905,"MARTINS MILL ISD","H","42","N","Male","Math","35"
"7388",234905,"MARTINS MILL ISD","H","42","N","Male","Reading","55"
"7389",234905,"MARTINS MILL ISD","H","42","N","At_Risk","Math","11"
"7390",234905,"MARTINS MILL ISD","H","42","N","At_Risk","Reading","11"
"7391",234905,"MARTINS MILL ISD","H","42","N","Special","Math","0"
"7392",234905,"MARTINS MILL ISD","H","42","N","Special","Reading","0"
"7393",234906,"VAN ISD","D","32","N","All","Math","42"
"7394",234906,"VAN ISD","D","32","N","All","Reading","30"
"7395",234906,"VAN ISD","D","32","N","Econ_Dis","Math","38"
"7396",234906,"VAN ISD","D","32","N","Econ_Dis","Reading","23"
"7397",234906,"VAN ISD","D","32","N","Female","Math","38"
"7398",234906,"VAN ISD","D","32","N","Female","Reading","33"
"7399",234906,"VAN ISD","D","32","N","Male","Math","47"
"7400",234906,"VAN ISD","D","32","N","Male","Reading","27"
"7401",234906,"VAN ISD","D","32","N","At_Risk","Math","27"
"7402",234906,"VAN ISD","D","32","N","At_Risk","Reading","7"
"7403",234906,"VAN ISD","D","32","N","Special","Math","26"
"7404",234906,"VAN ISD","D","32","N","Special","Reading","11"
"7405",234907,"WILLS POINT ISD","D","32","N","All","Math","30"
"7406",234907,"WILLS POINT ISD","D","32","N","All","Reading","31"
"7407",234907,"WILLS POINT ISD","D","32","N","Econ_Dis","Math","25"
"7408",234907,"WILLS POINT ISD","D","32","N","Econ_Dis","Reading","28"
"7409",234907,"WILLS POINT ISD","D","32","N","Female","Math","34"
"7410",234907,"WILLS POINT ISD","D","32","N","Female","Reading","40"
"7411",234907,"WILLS POINT ISD","D","32","N","Male","Math","25"
"7412",234907,"WILLS POINT ISD","D","32","N","Male","Reading","22"
"7413",234907,"WILLS POINT ISD","D","32","N","At_Risk","Math","8"
"7414",234907,"WILLS POINT ISD","D","32","N","At_Risk","Reading","21"
"7415",234907,"WILLS POINT ISD","D","32","N","Special","Math","7"
"7416",234907,"WILLS POINT ISD","D","32","N","Special","Reading","21"
"7417",235901,"BLOOMINGTON ISD","H","42","N","All","Math","21"
"7418",235901,"BLOOMINGTON ISD","H","42","N","All","Reading","15"
"7419",235901,"BLOOMINGTON ISD","H","42","N","Econ_Dis","Math","18"
"7420",235901,"BLOOMINGTON ISD","H","42","N","Econ_Dis","Reading","16"
"7421",235901,"BLOOMINGTON ISD","H","42","N","Female","Math","17"
"7422",235901,"BLOOMINGTON ISD","H","42","N","Female","Reading","9"
"7423",235901,"BLOOMINGTON ISD","H","42","N","Male","Math","24"
"7424",235901,"BLOOMINGTON ISD","H","42","N","Male","Reading","18"
"7425",235901,"BLOOMINGTON ISD","H","42","N","At_Risk","Math","21"
"7426",235901,"BLOOMINGTON ISD","H","42","N","At_Risk","Reading","5"
"7427",235901,"BLOOMINGTON ISD","H","42","N","Special","Math","25"
"7428",235901,"BLOOMINGTON ISD","H","42","N","Special","Reading","13"
"7429",235902,"VICTORIA ISD","E","13","N","All","Math","36"
"7430",235902,"VICTORIA ISD","E","13","N","All","Reading","34"
"7431",235902,"VICTORIA ISD","E","13","N","Econ_Dis","Math","29"
"7432",235902,"VICTORIA ISD","E","13","N","Econ_Dis","Reading","27"
"7433",235902,"VICTORIA ISD","E","13","N","Female","Math","37"
"7434",235902,"VICTORIA ISD","E","13","N","Female","Reading","39"
"7435",235902,"VICTORIA ISD","E","13","N","Male","Math","36"
"7436",235902,"VICTORIA ISD","E","13","N","Male","Reading","29"
"7437",235902,"VICTORIA ISD","E","13","N","At_Risk","Math","24"
"7438",235902,"VICTORIA ISD","E","13","N","At_Risk","Reading","19"
"7439",235902,"VICTORIA ISD","E","13","N","Special","Math","26"
"7440",235902,"VICTORIA ISD","E","13","N","Special","Reading","19"
"7441",236901,"NEW WAVERLY ISD","G","41","N","All","Math","64"
"7442",236901,"NEW WAVERLY ISD","G","41","N","All","Reading","55"
"7443",236901,"NEW WAVERLY ISD","G","41","N","Econ_Dis","Math","56"
"7444",236901,"NEW WAVERLY ISD","G","41","N","Econ_Dis","Reading","49"
"7445",236901,"NEW WAVERLY ISD","G","41","N","Female","Math","52"
"7446",236901,"NEW WAVERLY ISD","G","41","N","Female","Reading","55"
"7447",236901,"NEW WAVERLY ISD","G","41","N","Male","Math","75"
"7448",236901,"NEW WAVERLY ISD","G","41","N","Male","Reading","56"
"7449",236901,"NEW WAVERLY ISD","G","41","N","At_Risk","Math","52"
"7450",236901,"NEW WAVERLY ISD","G","41","N","At_Risk","Reading","43"
"7451",236901,"NEW WAVERLY ISD","G","41","N","Special","Math","33"
"7452",236901,"NEW WAVERLY ISD","G","41","N","Special","Reading","17"
"7453",236902,"HUNTSVILLE ISD","E","32","N","All","Math","39"
"7454",236902,"HUNTSVILLE ISD","E","32","N","All","Reading","32"
"7455",236902,"HUNTSVILLE ISD","E","32","N","Econ_Dis","Math","33"
"7456",236902,"HUNTSVILLE ISD","E","32","N","Econ_Dis","Reading","27"
"7457",236902,"HUNTSVILLE ISD","E","32","N","Female","Math","34"
"7458",236902,"HUNTSVILLE ISD","E","32","N","Female","Reading","32"
"7459",236902,"HUNTSVILLE ISD","E","32","N","Male","Math","44"
"7460",236902,"HUNTSVILLE ISD","E","32","N","Male","Reading","32"
"7461",236902,"HUNTSVILLE ISD","E","32","N","At_Risk","Math","26"
"7462",236902,"HUNTSVILLE ISD","E","32","N","At_Risk","Reading","16"
"7463",236902,"HUNTSVILLE ISD","E","32","N","Special","Math","31"
"7464",236902,"HUNTSVILLE ISD","E","32","N","Special","Reading","31"
"7465",237902,"HEMPSTEAD ISD","G","32","N","All","Math","23"
"7466",237902,"HEMPSTEAD ISD","G","32","N","All","Reading","15"
"7467",237902,"HEMPSTEAD ISD","G","32","N","Econ_Dis","Math","20"
"7468",237902,"HEMPSTEAD ISD","G","32","N","Econ_Dis","Reading","13"
"7469",237902,"HEMPSTEAD ISD","G","32","N","Female","Math","24"
"7470",237902,"HEMPSTEAD ISD","G","32","N","Female","Reading","15"
"7471",237902,"HEMPSTEAD ISD","G","32","N","Male","Math","22"
"7472",237902,"HEMPSTEAD ISD","G","32","N","Male","Reading","15"
"7473",237902,"HEMPSTEAD ISD","G","32","N","At_Risk","Math","31"
"7474",237902,"HEMPSTEAD ISD","G","32","N","At_Risk","Reading","20"
"7475",237902,"HEMPSTEAD ISD","G","32","N","Special","Math","14"
"7476",237902,"HEMPSTEAD ISD","G","32","N","Special","Reading","14"
"7477",237904,"WALLER ISD","E","42","N","All","Math","53"
"7478",237904,"WALLER ISD","E","42","N","All","Reading","42"
"7479",237904,"WALLER ISD","E","42","N","Econ_Dis","Math","49"
"7480",237904,"WALLER ISD","E","42","N","Econ_Dis","Reading","36"
"7481",237904,"WALLER ISD","E","42","N","Female","Math","53"
"7482",237904,"WALLER ISD","E","42","N","Female","Reading","43"
"7483",237904,"WALLER ISD","E","42","N","Male","Math","53"
"7484",237904,"WALLER ISD","E","42","N","Male","Reading","40"
"7485",237904,"WALLER ISD","E","42","N","At_Risk","Math","45"
"7486",237904,"WALLER ISD","E","42","N","At_Risk","Reading","29"
"7487",237904,"WALLER ISD","E","42","N","Special","Math","28"
"7488",237904,"WALLER ISD","E","42","N","Special","Reading","24"
"7489",237905,"ROYAL ISD","D","41","N","All","Math","38"
"7490",237905,"ROYAL ISD","D","41","N","All","Reading","35"
"7491",237905,"ROYAL ISD","D","41","N","Econ_Dis","Math","37"
"7492",237905,"ROYAL ISD","D","41","N","Econ_Dis","Reading","35"
"7493",237905,"ROYAL ISD","D","41","N","Female","Math","39"
"7494",237905,"ROYAL ISD","D","41","N","Female","Reading","42"
"7495",237905,"ROYAL ISD","D","41","N","Male","Math","37"
"7496",237905,"ROYAL ISD","D","41","N","Male","Reading","28"
"7497",237905,"ROYAL ISD","D","41","N","At_Risk","Math","38"
"7498",237905,"ROYAL ISD","D","41","N","At_Risk","Reading","34"
"7499",237905,"ROYAL ISD","D","41","N","Special","Math","24"
"7500",237905,"ROYAL ISD","D","41","N","Special","Reading","29"
"7501",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","All","Math","46"
"7502",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","All","Reading","32"
"7503",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Econ_Dis","Math","44"
"7504",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Econ_Dis","Reading","26"
"7505",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Female","Math","42"
"7506",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Female","Reading","38"
"7507",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Male","Math","51"
"7508",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Male","Reading","27"
"7509",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","At_Risk","Math","30"
"7510",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","At_Risk","Reading","23"
"7511",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Special","Math","48"
"7512",238902,"MONAHANS-WICKETT-PYOTE ISD","D","32","N","Special","Reading","39"
"7513",239901,"BRENHAM ISD","E","32","N","All","Math","48"
"7514",239901,"BRENHAM ISD","E","32","N","All","Reading","38"
"7515",239901,"BRENHAM ISD","E","32","N","Econ_Dis","Math","36"
"7516",239901,"BRENHAM ISD","E","32","N","Econ_Dis","Reading","25"
"7517",239901,"BRENHAM ISD","E","32","N","Female","Math","51"
"7518",239901,"BRENHAM ISD","E","32","N","Female","Reading","43"
"7519",239901,"BRENHAM ISD","E","32","N","Male","Math","46"
"7520",239901,"BRENHAM ISD","E","32","N","Male","Reading","33"
"7521",239901,"BRENHAM ISD","E","32","N","At_Risk","Math","26"
"7522",239901,"BRENHAM ISD","E","32","N","At_Risk","Reading","13"
"7523",239901,"BRENHAM ISD","E","32","N","Special","Math","31"
"7524",239901,"BRENHAM ISD","E","32","N","Special","Reading","25"
"7525",240901,"LAREDO ISD","D","11","N","All","Math","58"
"7526",240901,"LAREDO ISD","D","11","N","All","Reading","50"
"7527",240901,"LAREDO ISD","D","11","N","Econ_Dis","Math","57"
"7528",240901,"LAREDO ISD","D","11","N","Econ_Dis","Reading","49"
"7529",240901,"LAREDO ISD","D","11","N","Female","Math","59"
"7530",240901,"LAREDO ISD","D","11","N","Female","Reading","55"
"7531",240901,"LAREDO ISD","D","11","N","Male","Math","57"
"7532",240901,"LAREDO ISD","D","11","N","Male","Reading","45"
"7533",240901,"LAREDO ISD","D","11","N","At_Risk","Math","51"
"7534",240901,"LAREDO ISD","D","11","N","At_Risk","Reading","42"
"7535",240901,"LAREDO ISD","D","11","N","Special","Math","45"
"7536",240901,"LAREDO ISD","D","11","N","Special","Reading","39"
"7537",240903,"UNITED ISD","C","11","N","All","Math","54"
"7538",240903,"UNITED ISD","C","11","N","All","Reading","47"
"7539",240903,"UNITED ISD","C","11","N","Econ_Dis","Math","51"
"7540",240903,"UNITED ISD","C","11","N","Econ_Dis","Reading","42"
"7541",240903,"UNITED ISD","C","11","N","Female","Math","53"
"7542",240903,"UNITED ISD","C","11","N","Female","Reading","50"
"7543",240903,"UNITED ISD","C","11","N","Male","Math","56"
"7544",240903,"UNITED ISD","C","11","N","Male","Reading","43"
"7545",240903,"UNITED ISD","C","11","N","At_Risk","Math","39"
"7546",240903,"UNITED ISD","C","11","N","At_Risk","Reading","28"
"7547",240903,"UNITED ISD","C","11","N","Special","Math","29"
"7548",240903,"UNITED ISD","C","11","N","Special","Reading","25"
"7549",241901,"BOLING ISD","D","42","N","All","Math","26"
"7550",241901,"BOLING ISD","D","42","N","All","Reading","28"
"7551",241901,"BOLING ISD","D","42","N","Econ_Dis","Math","13"
"7552",241901,"BOLING ISD","D","42","N","Econ_Dis","Reading","19"
"7553",241901,"BOLING ISD","D","42","N","Female","Math","15"
"7554",241901,"BOLING ISD","D","42","N","Female","Reading","30"
"7555",241901,"BOLING ISD","D","42","N","Male","Math","34"
"7556",241901,"BOLING ISD","D","42","N","Male","Reading","26"
"7557",241901,"BOLING ISD","D","42","N","At_Risk","Math","17"
"7558",241901,"BOLING ISD","D","42","N","At_Risk","Reading","13"
"7559",241901,"BOLING ISD","D","42","N","Special","Math","17"
"7560",241901,"BOLING ISD","D","42","N","Special","Reading","33"
"7561",241902,"EAST BERNARD ISD","D","42","N","All","Math","60"
"7562",241902,"EAST BERNARD ISD","D","42","N","All","Reading","35"
"7563",241902,"EAST BERNARD ISD","D","42","N","Econ_Dis","Math","44"
"7564",241902,"EAST BERNARD ISD","D","42","N","Econ_Dis","Reading","22"
"7565",241902,"EAST BERNARD ISD","D","42","N","Female","Math","44"
"7566",241902,"EAST BERNARD ISD","D","42","N","Female","Reading","28"
"7567",241902,"EAST BERNARD ISD","D","42","N","Male","Math","70"
"7568",241902,"EAST BERNARD ISD","D","42","N","Male","Reading","40"
"7569",241902,"EAST BERNARD ISD","D","42","N","At_Risk","Math","36"
"7570",241902,"EAST BERNARD ISD","D","42","N","At_Risk","Reading","14"
"7571",241902,"EAST BERNARD ISD","D","42","N","Special","Math","50"
"7572",241902,"EAST BERNARD ISD","D","42","N","Special","Reading","40"
"7573",241903,"EL CAMPO ISD","E","32","N","All","Math","61"
"7574",241903,"EL CAMPO ISD","E","32","N","All","Reading","47"
"7575",241903,"EL CAMPO ISD","E","32","N","Econ_Dis","Math","54"
"7576",241903,"EL CAMPO ISD","E","32","N","Econ_Dis","Reading","41"
"7577",241903,"EL CAMPO ISD","E","32","N","Female","Math","64"
"7578",241903,"EL CAMPO ISD","E","32","N","Female","Reading","51"
"7579",241903,"EL CAMPO ISD","E","32","N","Male","Math","56"
"7580",241903,"EL CAMPO ISD","E","32","N","Male","Reading","42"
"7581",241903,"EL CAMPO ISD","E","32","N","At_Risk","Math","41"
"7582",241903,"EL CAMPO ISD","E","32","N","At_Risk","Reading","22"
"7583",241903,"EL CAMPO ISD","E","32","N","Special","Math","28"
"7584",241903,"EL CAMPO ISD","E","32","N","Special","Reading","33"
"7585",241904,"WHARTON ISD","G","32","N","All","Math","26"
"7586",241904,"WHARTON ISD","G","32","N","All","Reading","29"
"7587",241904,"WHARTON ISD","G","32","N","Econ_Dis","Math","26"
"7588",241904,"WHARTON ISD","G","32","N","Econ_Dis","Reading","30"
"7589",241904,"WHARTON ISD","G","32","N","Female","Math","26"
"7590",241904,"WHARTON ISD","G","32","N","Female","Reading","30"
"7591",241904,"WHARTON ISD","G","32","N","Male","Math","27"
"7592",241904,"WHARTON ISD","G","32","N","Male","Reading","28"
"7593",241904,"WHARTON ISD","G","32","N","At_Risk","Math","19"
"7594",241904,"WHARTON ISD","G","32","N","At_Risk","Reading","16"
"7595",241904,"WHARTON ISD","G","32","N","Special","Math","33"
"7596",241904,"WHARTON ISD","G","32","N","Special","Reading","27"
"7597",241906,"LOUISE ISD","H","42","N","All","Math","15"
"7598",241906,"LOUISE ISD","H","42","N","All","Reading","26"
"7599",241906,"LOUISE ISD","H","42","N","Econ_Dis","Math","16"
"7600",241906,"LOUISE ISD","H","42","N","Econ_Dis","Reading","26"
"7601",241906,"LOUISE ISD","H","42","N","Female","Math","12"
"7602",241906,"LOUISE ISD","H","42","N","Female","Reading","29"
"7603",241906,"LOUISE ISD","H","42","N","Male","Math","18"
"7604",241906,"LOUISE ISD","H","42","N","Male","Reading","23"
"7605",241906,"LOUISE ISD","H","42","N","At_Risk","Math","11"
"7606",241906,"LOUISE ISD","H","42","N","At_Risk","Reading","6"
"7607",241906,"LOUISE ISD","H","42","N","Special","Math","0"
"7608",241906,"LOUISE ISD","H","42","N","Special","Reading","0"
"7609",243901,"BURKBURNETT ISD","D","31","N","All","Math","44"
"7610",243901,"BURKBURNETT ISD","D","31","N","All","Reading","40"
"7611",243901,"BURKBURNETT ISD","D","31","N","Econ_Dis","Math","37"
"7612",243901,"BURKBURNETT ISD","D","31","N","Econ_Dis","Reading","38"
"7613",243901,"BURKBURNETT ISD","D","31","N","Female","Math","38"
"7614",243901,"BURKBURNETT ISD","D","31","N","Female","Reading","41"
"7615",243901,"BURKBURNETT ISD","D","31","N","Male","Math","48"
"7616",243901,"BURKBURNETT ISD","D","31","N","Male","Reading","40"
"7617",243901,"BURKBURNETT ISD","D","31","N","At_Risk","Math","20"
"7618",243901,"BURKBURNETT ISD","D","31","N","At_Risk","Reading","17"
"7619",243901,"BURKBURNETT ISD","D","31","N","Special","Math","32"
"7620",243901,"BURKBURNETT ISD","D","31","N","Special","Reading","24"
"7621",243903,"IOWA PARK CISD","D","31","N","All","Math","55"
"7622",243903,"IOWA PARK CISD","D","31","N","All","Reading","52"
"7623",243903,"IOWA PARK CISD","D","31","N","Econ_Dis","Math","44"
"7624",243903,"IOWA PARK CISD","D","31","N","Econ_Dis","Reading","42"
"7625",243903,"IOWA PARK CISD","D","31","N","Female","Math","41"
"7626",243903,"IOWA PARK CISD","D","31","N","Female","Reading","47"
"7627",243903,"IOWA PARK CISD","D","31","N","Male","Math","67"
"7628",243903,"IOWA PARK CISD","D","31","N","Male","Reading","57"
"7629",243903,"IOWA PARK CISD","D","31","N","At_Risk","Math","45"
"7630",243903,"IOWA PARK CISD","D","31","N","At_Risk","Reading","45"
"7631",243903,"IOWA PARK CISD","D","31","N","Special","Math","29"
"7632",243903,"IOWA PARK CISD","D","31","N","Special","Reading","24"
"7633",243905,"WICHITA FALLS ISD","C","12","N","All","Math","37"
"7634",243905,"WICHITA FALLS ISD","C","12","N","All","Reading","34"
"7635",243905,"WICHITA FALLS ISD","C","12","N","Econ_Dis","Math","25"
"7636",243905,"WICHITA FALLS ISD","C","12","N","Econ_Dis","Reading","21"
"7637",243905,"WICHITA FALLS ISD","C","12","N","Female","Math","35"
"7638",243905,"WICHITA FALLS ISD","C","12","N","Female","Reading","36"
"7639",243905,"WICHITA FALLS ISD","C","12","N","Male","Math","39"
"7640",243905,"WICHITA FALLS ISD","C","12","N","Male","Reading","32"
"7641",243905,"WICHITA FALLS ISD","C","12","N","At_Risk","Math","19"
"7642",243905,"WICHITA FALLS ISD","C","12","N","At_Risk","Reading","18"
"7643",243905,"WICHITA FALLS ISD","C","12","N","Special","Math","22"
"7644",243905,"WICHITA FALLS ISD","C","12","N","Special","Reading","21"
"7645",243906,"CITY VIEW ISD","D","12","N","All","Math","29"
"7646",243906,"CITY VIEW ISD","D","12","N","All","Reading","27"
"7647",243906,"CITY VIEW ISD","D","12","N","Econ_Dis","Math","21"
"7648",243906,"CITY VIEW ISD","D","12","N","Econ_Dis","Reading","23"
"7649",243906,"CITY VIEW ISD","D","12","N","Female","Math","28"
"7650",243906,"CITY VIEW ISD","D","12","N","Female","Reading","33"
"7651",243906,"CITY VIEW ISD","D","12","N","Male","Math","31"
"7652",243906,"CITY VIEW ISD","D","12","N","Male","Reading","19"
"7653",243906,"CITY VIEW ISD","D","12","N","At_Risk","Math","18"
"7654",243906,"CITY VIEW ISD","D","12","N","At_Risk","Reading","11"
"7655",243906,"CITY VIEW ISD","D","12","N","Special","Math","22"
"7656",243906,"CITY VIEW ISD","D","12","N","Special","Reading","11"
"7657",244903,"VERNON ISD","G","33","N","All","Math","28"
"7658",244903,"VERNON ISD","G","33","N","All","Reading","22"
"7659",244903,"VERNON ISD","G","33","N","Econ_Dis","Math","28"
"7660",244903,"VERNON ISD","G","33","N","Econ_Dis","Reading","21"
"7661",244903,"VERNON ISD","G","33","N","Female","Math","31"
"7662",244903,"VERNON ISD","G","33","N","Female","Reading","28"
"7663",244903,"VERNON ISD","G","33","N","Male","Math","24"
"7664",244903,"VERNON ISD","G","33","N","Male","Reading","16"
"7665",244903,"VERNON ISD","G","33","N","At_Risk","Math","24"
"7666",244903,"VERNON ISD","G","33","N","At_Risk","Reading","15"
"7667",244903,"VERNON ISD","G","33","N","Special","Math","30"
"7668",244903,"VERNON ISD","G","33","N","Special","Reading","20"
"7669",245903,"RAYMONDVILLE ISD","D","32","N","All","Math","42"
"7670",245903,"RAYMONDVILLE ISD","D","32","N","All","Reading","43"
